service,start_time,end_time,consumption
ELECTRIC,2026-08-16 06:45:00-04:00,2026-08-16 06:59:59-04:00,0
ELECTRIC,2026-08-16 07:00:00-04:00,2026-08-16 07:14:59-04:00,0
ELECTRIC,2026-08-16 07:15:00-04:00,2026-08-16 07:29:59-04:00,0
ELECTRIC,2026-08-16 07:30:00-04:00,2026-08-16 07:44:59-04:00,0
ELECTRIC,2026-08-16 07:45:00-04:00,2026-08-16 07:59:59-04:00,0
ELECTRIC,2026-08-16 08:00:00-04:00,2026-08-16 08:14:59-04:00,0
ELECTRIC,2026-08-16 08:15:00-04:00,2026-08-16 08:29:59-04:00,0
ELECTRIC,2026-08-16 08:30:00-04:00,2026-08-16 08:44:59-04:00,0
ELECTRIC,2026-08-16 08:45:00-04:00,2026-08-16 08:59:59-04:00,0
ELECTRIC,2026-08-16 09:00:00-04:00,2026-08-16 09:14:59-04:00,0
ELECTRIC,2026-08-16 09:15:00-04:00,2026-08-16 09:29:59-04:00,0
ELECTRIC,2026-08-16 09:30:00-04:00,2026-08-16 09:44:59-04:00,0
ELECTRIC,2026-08-16 09:45:00-04:00,2026-08-16 09:59:59-04:00,-3
ELECTRIC,2026-08-16 10:00:00-04:00,2026-08-16 10:14:59-04:00,-88
ELECTRIC,2026-08-16 10:15:00-04:00,2026-08-16 10:29:59-04:00,-21
ELECTRIC,2026-08-16 10:30:00-04:00,2026-08-16 10:44:59-04:00,-261
ELECTRIC,2026-08-16 10:45:00-04:00,2026-08-16 10:59:59-04:00,-550
ELECTRIC,2026-08-16 11:00:00-04:00,2026-08-16 11:14:59-04:00,-650
ELECTRIC,2026-08-16 11:15:00-04:00,2026-08-16 11:29:59-04:00,-678
ELECTRIC,2026-08-16 11:30:00-04:00,2026-08-16 11:44:59-04:00,-732
ELECTRIC,2026-08-16 11:45:00-04:00,2026-08-16 11:59:59-04:00,-214
ELECTRIC,2026-08-16 12:00:00-04:00,2026-08-16 12:14:59-04:00,-225
ELECTRIC,2026-08-16 12:15:00-04:00,2026-08-16 12:29:59-04:00,-252
ELECTRIC,2026-08-16 12:30:00-04:00,2026-08-16 12:44:59-04:00,-266
ELECTRIC,2026-08-16 12:45:00-04:00,2026-08-16 12:59:59-04:00,-302
ELECTRIC,2026-08-16 13:00:00-04:00,2026-08-16 13:14:59-04:00,-286
ELECTRIC,2026-08-16 13:15:00-04:00,2026-08-16 13:29:59-04:00,-325
ELECTRIC,2026-08-16 13:30:00-04:00,2026-08-16 13:44:59-04:00,-331
ELECTRIC,2026-08-16 13:45:00-04:00,2026-08-16 13:59:59-04:00,-371
ELECTRIC,2026-08-16 14:00:00-04:00,2026-08-16 14:14:59-04:00,-213
ELECTRIC,2026-08-16 14:15:00-04:00,2026-08-16 14:29:59-04:00,-360
ELECTRIC,2026-08-16 14:30:00-04:00,2026-08-16 14:44:59-04:00,-327
ELECTRIC,2026-08-16 14:45:00-04:00,2026-08-16 14:59:59-04:00,-313
ELECTRIC,2026-08-16 15:00:00-04:00,2026-08-16 15:14:59-04:00,-176
ELECTRIC,2026-08-16 15:15:00-04:00,2026-08-16 15:29:59-04:00,-19
ELECTRIC,2026-08-16 15:30:00-04:00,2026-08-16 15:44:59-04:00,-17
ELECTRIC,2026-08-16 15:45:00-04:00,2026-08-16 15:59:59-04:00,-24
ELECTRIC,2026-08-16 16:00:00-04:00,2026-08-16 16:14:59-04:00,-196
ELECTRIC,2026-08-16 16:15:00-04:00,2026-08-16 16:29:59-04:00,-12
ELECTRIC,2026-08-16 16:30:00-04:00,2026-08-16 16:44:59-04:00,-42
ELECTRIC,2026-08-16 16:45:00-04:00,2026-08-16 16:59:59-04:00,0
ELECTRIC,2026-08-16 17:00:00-04:00,2026-08-16 17:14:59-04:00,0
ELECTRIC,2026-08-16 17:15:00-04:00,2026-08-16 17:29:59-04:00,0
ELECTRIC,2026-08-16 17:30:00-04:00,2026-08-16 17:44:59-04:00,0
ELECTRIC,2026-08-16 17:45:00-04:00,2026-08-16 17:59:59-04:00,0
ELECTRIC,2026-08-16 18:00:00-04:00,2026-08-16 18:14:59-04:00,0
ELECTRIC,2026-08-16 18:15:00-04:00,2026-08-16 18:29:59-04:00,0
ELECTRIC,2026-08-16 18:30:00-04:00,2026-08-16 18:44:59-04:00,0
ELECTRIC,2026-08-16 18:45:00-04:00,2026-08-16 18:59:59-04:00,0
ELECTRIC,2026-08-16 19:00:00-04:00,2026-08-16 19:14:59-04:00,0
ELECTRIC,2026-08-16 19:15:00-04:00,2026-08-16 19:29:59-04:00,0
ELECTRIC,2026-08-16 19:30:00-04:00,2026-08-16 19:44:59-04:00,0
ELECTRIC,2026-08-16 19:45:00-04:00,2026-08-16 19:59:59-04:00,0
ELECTRIC,2026-08-16 20:00:00-04:00,2026-08-16 20:14:59-04:00,0
ELECTRIC,2026-08-16 20:15:00-04:00,2026-08-16 20:29:59-04:00,0
ELECTRIC,2026-08-16 20:30:00-04:00,2026-08-16 20:44:59-04:00,0
ELECTRIC,2026-08-16 20:45:00-04:00,2026-08-16 20:59:59-04:00,0
ELECTRIC,2026-08-16 21:00:00-04:00,2026-08-16 21:14:59-04:00,0
ELECTRIC,2026-08-16 21:15:00-04:00,2026-08-16 21:29:59-04:00,0
ELECTRIC,2026-08-16 21:30:00-04:00,2026-08-16 21:44:59-04:00,0
ELECTRIC,2026-08-16 21:45:00-04:00,2026-08-16 21:59:59-04:00,0
ELECTRIC,2026-08-16 22:00:00-04:00,2026-08-16 22:14:59-04:00,0
ELECTRIC,2026-08-16 22:15:00-04:00,2026-08-16 22:29:59-04:00,0
ELECTRIC,2026-08-16 22:30:00-04:00,2026-08-16 22:44:59-04:00,0
ELECTRIC,2026-08-16 22:45:00-04:00,2026-08-16 22:59:59-04:00,0
ELECTRIC,2026-08-16 23:00:00-04:00,2026-08-16 23:14:59-04:00,0
ELECTRIC,2026-08-16 23:15:00-04:00,2026-08-16 23:29:59-04:00,0
ELECTRIC,2026-08-16 23:30:00-04:00,2026-08-16 23:44:59-04:00,0
ELECTRIC,2026-08-16 23:45:00-04:00,2026-08-16 23:59:59-04:00,0
ELECTRIC,2026-08-17 00:00:00-04:00,2026-08-17 00:14:59-04:00,0
ELECTRIC,2026-08-17 00:15:00-04:00,2026-08-17 00:29:59-04:00,0
ELECTRIC,2026-08-17 00:30:00-04:00,2026-08-17 00:44:59-04:00,0
ELECTRIC,2026-08-17 00:45:00-04:00,2026-08-17 00:59:59-04:00,0
ELECTRIC,2026-08-17 01:00:00-04:00,2026-08-17 01:14:59-04:00,0
ELECTRIC,2026-08-17 01:15:00-04:00,2026-08-17 01:29:59-04:00,0
ELECTRIC,2026-08-17 01:30:00-04:00,2026-08-17 01:44:59-04:00,0
ELECTRIC,2026-08-17 01:45:00-04:00,2026-08-17 01:59:59-04:00,0
ELECTRIC,2026-08-17 02:00:00-04:00,2026-08-17 02:14:59-04:00,0
ELECTRIC,2026-08-17 02:15:00-04:00,2026-08-17 02:29:59-04:00,0
ELECTRIC,2026-08-17 02:30:00-04:00,2026-08-17 02:44:59-04:00,0
ELECTRIC,2026-08-17 02:45:00-04:00,2026-08-17 02:59:59-04:00,0
ELECTRIC,2026-08-17 03:00:00-04:00,2026-08-17 03:14:59-04:00,0
ELECTRIC,2026-08-17 03:15:00-04:00,2026-08-17 03:29:59-04:00,0
ELECTRIC,2026-08-17 03:30:00-04:00,2026-08-17 03:44:59-04:00,0
ELECTRIC,2026-08-17 03:45:00-04:00,2026-08-17 03:59:59-04:00,0
ELECTRIC,2026-08-17 04:00:00-04:00,2026-08-17 04:14:59-04:00,0
ELECTRIC,2026-08-17 04:15:00-04:00,2026-08-17 04:29:59-04:00,0
ELECTRIC,2026-08-17 04:30:00-04:00,2026-08-17 04:44:59-04:00,0
ELECTRIC,2026-08-17 04:45:00-04:00,2026-08-17 04:59:59-04:00,0
ELECTRIC,2026-08-17 05:00:00-04:00,2026-08-17 05:14:59-04:00,0
ELECTRIC,2026-08-17 05:15:00-04:00,2026-08-17 05:29:59-04:00,0
ELECTRIC,2026-08-17 05:30:00-04:00,2026-08-17 05:44:59-04:00,0
ELECTRIC,2026-08-17 05:45:00-04:00,2026-08-17 05:59:59-04:00,0
ELECTRIC,2026-08-17 06:00:00-04:00,2026-08-17 06:14:59-04:00,0
ELECTRIC,2026-08-17 06:15:00-04:00,2026-08-17 06:29:59-04:00,0
ELECTRIC,2026-08-17 06:30:00-04:00,2026-08-17 06:44:59-04:00,0
ELECTRIC,2026-08-17 06:45:00-04:00,2026-08-17 06:59:59-04:00,0
ELECTRIC,2026-08-17 07:00:00-04:00,2026-08-17 07:14:59-04:00,0
ELECTRIC,2026-08-17 07:15:00-04:00,2026-08-17 07:29:59-04:00,0
ELECTRIC,2026-08-17 07:30:00-04:00,2026-08-17 07:44:59-04:00,0
ELECTRIC,2026-08-17 07:45:00-04:00,2026-08-17 07:59:59-04:00,0
ELECTRIC,2026-08-17 08:00:00-04:00,2026-08-17 08:14:59-04:00,0
ELECTRIC,2026-08-17 08:15:00-04:00,2026-08-17 08:29:59-04:00,0
ELECTRIC,2026-08-17 08:30:00-04:00,2026-08-17 08:44:59-04:00,0
ELECTRIC,2026-08-17 08:45:00-04:00,2026-08-17 08:59:59-04:00,0
ELECTRIC,2026-08-17 09:00:00-04:00,2026-08-17 09:14:59-04:00,0
ELECTRIC,2026-08-17 09:15:00-04:00,2026-08-17 09:29:59-04:00,0
ELECTRIC,2026-08-17 09:30:00-04:00,2026-08-17 09:44:59-04:00,0
ELECTRIC,2026-08-17 09:45:00-04:00,2026-08-17 09:59:59-04:00,-3
ELECTRIC,2026-08-17 10:00:00-04:00,2026-08-17 10:14:59-04:00,-71
ELECTRIC,2026-08-17 10:15:00-04:00,2026-08-17 10:29:59-04:00,-128
ELECTRIC,2026-08-17 10:30:00-04:00,2026-08-17 10:44:59-04:00,-8
ELECTRIC,2026-08-17 10:45:00-04:00,2026-08-17 10:59:59-04:00,-432
ELECTRIC,2026-08-17 11:00:00-04:00,2026-08-17 11:14:59-04:00,-335
ELECTRIC,2026-08-17 11:15:00-04:00,2026-08-17 11:29:59-04:00,-240
ELECTRIC,2026-08-17 11:30:00-04:00,2026-08-17 11:44:59-04:00,-47
ELECTRIC,2026-08-17 11:45:00-04:00,2026-08-17 11:59:59-04:00,-146
ELECTRIC,2026-08-17 12:00:00-04:00,2026-08-17 12:14:59-04:00,-184
ELECTRIC,2026-08-17 12:15:00-04:00,2026-08-17 12:29:59-04:00,-210
ELECTRIC,2026-08-17 12:30:00-04:00,2026-08-17 12:44:59-04:00,-228
ELECTRIC,2026-08-17 12:45:00-04:00,2026-08-17 12:59:59-04:00,-226
ELECTRIC,2026-08-17 13:00:00-04:00,2026-08-17 13:14:59-04:00,-229
ELECTRIC,2026-08-17 13:15:00-04:00,2026-08-17 13:29:59-04:00,-217
ELECTRIC,2026-08-17 13:30:00-04:00,2026-08-17 13:44:59-04:00,-235
ELECTRIC,2026-08-17 13:45:00-04:00,2026-08-17 13:59:59-04:00,-245
ELECTRIC,2026-08-17 14:00:00-04:00,2026-08-17 14:14:59-04:00,-206
ELECTRIC,2026-08-17 14:15:00-04:00,2026-08-17 14:29:59-04:00,-187
ELECTRIC,2026-08-17 14:30:00-04:00,2026-08-17 14:44:59-04:00,-171
ELECTRIC,2026-08-17 14:45:00-04:00,2026-08-17 14:59:59-04:00,-228
ELECTRIC,2026-08-17 15:00:00-04:00,2026-08-17 15:14:59-04:00,-213
ELECTRIC,2026-08-17 15:15:00-04:00,2026-08-17 15:29:59-04:00,-178
ELECTRIC,2026-08-17 15:30:00-04:00,2026-08-17 15:44:59-04:00,-139
ELECTRIC,2026-08-17 15:45:00-04:00,2026-08-17 15:59:59-04:00,-53
ELECTRIC,2026-08-17 16:00:00-04:00,2026-08-17 16:14:59-04:00,-67
ELECTRIC,2026-08-17 16:15:00-04:00,2026-08-17 16:29:59-04:00,-19
ELECTRIC,2026-08-17 16:30:00-04:00,2026-08-17 16:44:59-04:00,0
ELECTRIC,2026-08-17 16:45:00-04:00,2026-08-17 16:59:59-04:00,0
ELECTRIC,2026-08-17 17:00:00-04:00,2026-08-17 17:14:59-04:00,0
ELECTRIC,2026-08-17 17:15:00-04:00,2026-08-17 17:29:59-04:00,0
ELECTRIC,2026-08-17 17:30:00-04:00,2026-08-17 17:44:59-04:00,0
ELECTRIC,2026-08-17 17:45:00-04:00,2026-08-17 17:59:59-04:00,0
ELECTRIC,2026-08-17 18:00:00-04:00,2026-08-17 18:14:59-04:00,0
ELECTRIC,2026-08-17 18:15:00-04:00,2026-08-17 18:29:59-04:00,0
ELECTRIC,2026-08-17 18:30:00-04:00,2026-08-17 18:44:59-04:00,0
ELECTRIC,2026-08-17 18:45:00-04:00,2026-08-17 18:59:59-04:00,0
ELECTRIC,2026-08-17 19:00:00-04:00,2026-08-17 19:14:59-04:00,0
ELECTRIC,2026-08-17 19:15:00-04:00,2026-08-17 19:29:59-04:00,0
ELECTRIC,2026-08-17 19:30:00-04:00,2026-08-17 19:44:59-04:00,0
ELECTRIC,2026-08-17 19:45:00-04:00,2026-08-17 19:59:59-04:00,0
ELECTRIC,2026-08-17 20:00:00-04:00,2026-08-17 20:14:59-04:00,0
ELECTRIC,2026-08-17 20:15:00-04:00,2026-08-17 20:29:59-04:00,0
ELECTRIC,2026-08-17 20:30:00-04:00,2026-08-17 20:44:59-04:00,0
ELECTRIC,2026-08-17 20:45:00-04:00,2026-08-17 20:59:59-04:00,0
ELECTRIC,2026-08-17 21:00:00-04:00,2026-08-17 21:14:59-04:00,0
ELECTRIC,2026-08-17 21:15:00-04:00,2026-08-17 21:29:59-04:00,0
ELECTRIC,2026-08-17 21:30:00-04:00,2026-08-17 21:44:59-04:00,0
ELECTRIC,2026-08-17 21:45:00-04:00,2026-08-17 21:59:59-04:00,0
ELECTRIC,2026-08-17 22:00:00-04:00,2026-08-17 22:14:59-04:00,0
ELECTRIC,2026-08-17 22:15:00-04:00,2026-08-17 22:29:59-04:00,0
ELECTRIC,2026-08-17 22:30:00-04:00,2026-08-17 22:44:59-04:00,0
ELECTRIC,2026-08-17 22:45:00-04:00,2026-08-17 22:59:59-04:00,0
ELECTRIC,2026-08-17 23:00:00-04:00,2026-08-17 23:14:59-04:00,0
ELECTRIC,2026-08-17 23:15:00-04:00,2026-08-17 23:29:59-04:00,0
ELECTRIC,2026-08-17 23:30:00-04:00,2026-08-17 23:44:59-04:00,0
ELECTRIC,2026-08-17 23:45:00-04:00,2026-08-17 23:59:59-04:00,0
ELECTRIC,2026-08-18 00:00:00-04:00,2026-08-18 00:14:59-04:00,0
ELECTRIC,2026-08-18 00:15:00-04:00,2026-08-18 00:29:59-04:00,0
ELECTRIC,2026-08-18 00:30:00-04:00,2026-08-18 00:44:59-04:00,0
ELECTRIC,2026-08-18 00:45:00-04:00,2026-08-18 00:59:59-04:00,0
ELECTRIC,2026-08-18 01:00:00-04:00,2026-08-18 01:14:59-04:00,0
ELECTRIC,2026-08-18 01:15:00-04:00,2026-08-18 01:29:59-04:00,0
ELECTRIC,2026-08-18 01:30:00-04:00,2026-08-18 01:44:59-04:00,0
ELECTRIC,2026-08-18 01:45:00-04:00,2026-08-18 01:59:59-04:00,0
ELECTRIC,2026-08-18 02:00:00-04:00,2026-08-18 02:14:59-04:00,0
ELECTRIC,2026-08-18 02:15:00-04:00,2026-08-18 02:29:59-04:00,0
ELECTRIC,2026-08-18 02:30:00-04:00,2026-08-18 02:44:59-04:00,0
ELECTRIC,2026-08-18 02:45:00-04:00,2026-08-18 02:59:59-04:00,0
ELECTRIC,2026-08-18 03:00:00-04:00,2026-08-18 03:14:59-04:00,0
ELECTRIC,2026-08-18 03:15:00-04:00,2026-08-18 03:29:59-04:00,0
ELECTRIC,2026-08-18 03:30:00-04:00,2026-08-18 03:44:59-04:00,0
ELECTRIC,2026-08-18 03:45:00-04:00,2026-08-18 03:59:59-04:00,0
ELECTRIC,2026-08-18 04:00:00-04:00,2026-08-18 04:14:59-04:00,0
ELECTRIC,2026-08-18 04:15:00-04:00,2026-08-18 04:29:59-04:00,0
ELECTRIC,2026-08-18 04:30:00-04:00,2026-08-18 04:44:59-04:00,0
ELECTRIC,2026-08-18 04:45:00-04:00,2026-08-18 04:59:59-04:00,0
ELECTRIC,2026-08-18 05:00:00-04:00,2026-08-18 05:14:59-04:00,0
ELECTRIC,2026-08-18 05:15:00-04:00,2026-08-18 05:29:59-04:00,0
ELECTRIC,2026-08-18 05:30:00-04:00,2026-08-18 05:44:59-04:00,0
ELECTRIC,2026-08-18 05:45:00-04:00,2026-08-18 05:59:59-04:00,0
ELECTRIC,2026-08-18 06:00:00-04:00,2026-08-18 06:14:59-04:00,0
ELECTRIC,2026-08-18 06:15:00-04:00,2026-08-18 06:29:59-04:00,0
ELECTRIC,2026-08-18 06:30:00-04:00,2026-08-18 06:44:59-04:00,0
ELECTRIC,2026-08-18 06:45:00-04:00,2026-08-18 06:59:59-04:00,0
ELECTRIC,2026-08-18 07:00:00-04:00,2026-08-18 07:14:59-04:00,0
ELECTRIC,2026-08-18 07:15:00-04:00,2026-08-18 07:29:59-04:00,0
ELECTRIC,2026-08-18 07:30:00-04:00,2026-08-18 07:44:59-04:00,0
ELECTRIC,2026-08-18 07:45:00-04:00,2026-08-18 07:59:59-04:00,0
ELECTRIC,2026-08-18 08:00:00-04:00,2026-08-18 08:14:59-04:00,0
ELECTRIC,2026-08-18 08:15:00-04:00,2026-08-18 08:29:59-04:00,0
ELECTRIC,2026-08-18 08:30:00-04:00,2026-08-18 08:44:59-04:00,0
ELECTRIC,2026-08-18 08:45:00-04:00,2026-08-18 08:59:59-04:00,0
ELECTRIC,2026-08-18 09:00:00-04:00,2026-08-18 09:14:59-04:00,0
ELECTRIC,2026-08-18 09:15:00-04:00,2026-08-18 09:29:59-04:00,0
ELECTRIC,2026-08-18 09:30:00-04:00,2026-08-18 09:44:59-04:00,0
ELECTRIC,2026-08-18 09:45:00-04:00,2026-08-18 09:59:59-04:00,-1
ELECTRIC,2026-08-18 10:00:00-04:00,2026-08-18 10:14:59-04:00,-71
ELECTRIC,2026-08-18 10:15:00-04:00,2026-08-18 10:29:59-04:00,-67
ELECTRIC,2026-08-18 10:30:00-04:00,2026-08-18 10:44:59-04:00,-156
ELECTRIC,2026-08-18 10:45:00-04:00,2026-08-18 10:59:59-04:00,-522
ELECTRIC,2026-08-18 11:00:00-04:00,2026-08-18 11:14:59-04:00,-58
ELECTRIC,2026-08-18 11:15:00-04:00,2026-08-18 11:29:59-04:00,-573
ELECTRIC,2026-08-18 11:30:00-04:00,2026-08-18 11:44:59-04:00,-363
ELECTRIC,2026-08-18 11:45:00-04:00,2026-08-18 11:59:59-04:00,-436
ELECTRIC,2026-08-18 12:00:00-04:00,2026-08-18 12:14:59-04:00,-242
ELECTRIC,2026-08-18 12:15:00-04:00,2026-08-18 12:29:59-04:00,-237
ELECTRIC,2026-08-18 12:30:00-04:00,2026-08-18 12:44:59-04:00,-183
ELECTRIC,2026-08-18 12:45:00-04:00,2026-08-18 12:59:59-04:00,-300
ELECTRIC,2026-08-18 13:00:00-04:00,2026-08-18 13:14:59-04:00,-371
ELECTRIC,2026-08-18 13:15:00-04:00,2026-08-18 13:29:59-04:00,-998
ELECTRIC,2026-08-18 13:30:00-04:00,2026-08-18 13:44:59-04:00,-462
ELECTRIC,2026-08-18 13:45:00-04:00,2026-08-18 13:59:59-04:00,-625
ELECTRIC,2026-08-18 14:00:00-04:00,2026-08-18 14:14:59-04:00,-357
ELECTRIC,2026-08-18 14:15:00-04:00,2026-08-18 14:29:59-04:00,-67
ELECTRIC,2026-08-18 14:30:00-04:00,2026-08-18 14:44:59-04:00,-337
ELECTRIC,2026-08-18 14:45:00-04:00,2026-08-18 14:59:59-04:00,-657
ELECTRIC,2026-08-18 15:00:00-04:00,2026-08-18 15:14:59-04:00,-181
ELECTRIC,2026-08-18 15:15:00-04:00,2026-08-18 15:29:59-04:00,-162
ELECTRIC,2026-08-18 15:30:00-04:00,2026-08-18 15:44:59-04:00,-144
ELECTRIC,2026-08-18 15:45:00-04:00,2026-08-18 15:59:59-04:00,-116
ELECTRIC,2026-08-18 16:00:00-04:00,2026-08-18 16:14:59-04:00,-88
ELECTRIC,2026-08-18 16:15:00-04:00,2026-08-18 16:29:59-04:00,-39
ELECTRIC,2026-08-18 16:30:00-04:00,2026-08-18 16:44:59-04:00,-1
ELECTRIC,2026-08-18 16:45:00-04:00,2026-08-18 16:59:59-04:00,-1
ELECTRIC,2026-08-18 17:00:00-04:00,2026-08-18 17:14:59-04:00,0
ELECTRIC,2026-08-18 17:15:00-04:00,2026-08-18 17:29:59-04:00,0
ELECTRIC,2026-08-18 17:30:00-04:00,2026-08-18 17:44:59-04:00,0
ELECTRIC,2026-08-18 17:45:00-04:00,2026-08-18 17:59:59-04:00,0
ELECTRIC,2026-08-18 18:00:00-04:00,2026-08-18 18:14:59-04:00,0
ELECTRIC,2026-08-18 18:15:00-04:00,2026-08-18 18:29:59-04:00,0
ELECTRIC,2026-08-18 18:30:00-04:00,2026-08-18 18:44:59-04:00,0
ELECTRIC,2026-08-18 18:45:00-04:00,2026-08-18 18:59:59-04:00,0
ELECTRIC,2026-08-18 19:00:00-04:00,2026-08-18 19:14:59-04:00,0
ELECTRIC,2026-08-18 19:15:00-04:00,2026-08-18 19:29:59-04:00,0
ELECTRIC,2026-08-18 19:30:00-04:00,2026-08-18 19:44:59-04:00,0
ELECTRIC,2026-08-18 19:45:00-04:00,2026-08-18 19:59:59-04:00,0
ELECTRIC,2026-08-18 20:00:00-04:00,2026-08-18 20:14:59-04:00,0
ELECTRIC,2026-08-18 20:15:00-04:00,2026-08-18 20:29:59-04:00,0
ELECTRIC,2026-08-18 20:30:00-04:00,2026-08-18 20:44:59-04:00,0
ELECTRIC,2026-08-18 20:45:00-04:00,2026-08-18 20:59:59-04:00,0
ELECTRIC,2026-08-18 21:00:00-04:00,2026-08-18 21:14:59-04:00,0
ELECTRIC,2026-08-18 21:15:00-04:00,2026-08-18 21:29:59-04:00,0
ELECTRIC,2026-08-18 21:30:00-04:00,2026-08-18 21:44:59-04:00,0
ELECTRIC,2026-08-18 21:45:00-04:00,2026-08-18 21:59:59-04:00,0
ELECTRIC,2026-08-18 22:00:00-04:00,2026-08-18 22:14:59-04:00,0
ELECTRIC,2026-08-18 22:15:00-04:00,2026-08-18 22:29:59-04:00,0
ELECTRIC,2026-08-18 22:30:00-04:00,2026-08-18 22:44:59-04:00,0
ELECTRIC,2026-08-18 22:45:00-04:00,2026-08-18 22:59:59-04:00,0
ELECTRIC,2026-08-18 23:00:00-04:00,2026-08-18 23:14:59-04:00,0
ELECTRIC,2026-08-18 23:15:00-04:00,2026-08-18 23:29:59-04:00,0
ELECTRIC,2026-08-18 23:30:00-04:00,2026-08-18 23:44:59-04:00,0
ELECTRIC,2026-08-18 23:45:00-04:00,2026-08-18 23:59:59-04:00,0
ELECTRIC,2026-08-19 00:00:00-04:00,2026-08-19 00:14:59-04:00,0
ELECTRIC,2026-08-19 00:15:00-04:00,2026-08-19 00:29:59-04:00,0
ELECTRIC,2026-08-19 00:30:00-04:00,2026-08-19 00:44:59-04:00,0
ELECTRIC,2026-08-19 00:45:00-04:00,2026-08-19 00:59:59-04:00,0
ELECTRIC,2026-08-19 01:00:00-04:00,2026-08-19 01:14:59-04:00,0
ELECTRIC,2026-08-19 01:15:00-04:00,2026-08-19 01:29:59-04:00,0
ELECTRIC,2026-08-19 01:30:00-04:00,2026-08-19 01:44:59-04:00,0
ELECTRIC,2026-08-19 01:45:00-04:00,2026-08-19 01:59:59-04:00,0
ELECTRIC,2026-08-19 02:00:00-04:00,2026-08-19 02:14:59-04:00,0
ELECTRIC,2026-08-19 02:15:00-04:00,2026-08-19 02:29:59-04:00,0
ELECTRIC,2026-08-19 02:30:00-04:00,2026-08-19 02:44:59-04:00,0
ELECTRIC,2026-08-19 02:45:00-04:00,2026-08-19 02:59:59-04:00,0
ELECTRIC,2026-08-19 03:00:00-04:00,2026-08-19 03:14:59-04:00,0
ELECTRIC,2026-08-19 03:15:00-04:00,2026-08-19 03:29:59-04:00,0
ELECTRIC,2026-08-19 03:30:00-04:00,2026-08-19 03:44:59-04:00,0
ELECTRIC,2026-08-19 03:45:00-04:00,2026-08-19 03:59:59-04:00,0
ELECTRIC,2026-08-19 04:00:00-04:00,2026-08-19 04:14:59-04:00,0
ELECTRIC,2026-08-19 04:15:00-04:00,2026-08-19 04:29:59-04:00,0
ELECTRIC,2026-08-19 04:30:00-04:00,2026-08-19 04:44:59-04:00,0
ELECTRIC,2026-08-19 04:45:00-04:00,2026-08-19 04:59:59-04:00,0
ELECTRIC,2026-08-19 05:00:00-04:00,2026-08-19 05:14:59-04:00,0
ELECTRIC,2026-08-19 05:15:00-04:00,2026-08-19 05:29:59-04:00,0
ELECTRIC,2026-08-19 05:30:00-04:00,2026-08-19 05:44:59-04:00,0
ELECTRIC,2026-08-19 05:45:00-04:00,2026-08-19 05:59:59-04:00,0
ELECTRIC,2026-08-19 06:00:00-04:00,2026-08-19 06:14:59-04:00,0
ELECTRIC,2026-08-19 06:15:00-04:00,2026-08-19 06:29:59-04:00,0
ELECTRIC,2026-08-19 06:30:00-04:00,2026-08-19 06:44:59-04:00,0
ELECTRIC,2026-08-19 06:45:00-04:00,2026-08-19 06:59:59-04:00,0
ELECTRIC,2026-08-19 07:00:00-04:00,2026-08-19 07:14:59-04:00,0
ELECTRIC,2026-08-19 07:15:00-04:00,2026-08-19 07:29:59-04:00,0
ELECTRIC,2026-08-19 07:30:00-04:00,2026-08-19 07:44:59-04:00,0
ELECTRIC,2026-08-19 07:45:00-04:00,2026-08-19 07:59:59-04:00,0
ELECTRIC,2026-08-19 08:00:00-04:00,2026-08-19 08:14:59-04:00,0
ELECTRIC,2026-08-19 08:15:00-04:00,2026-08-19 08:29:59-04:00,0
ELECTRIC,2026-08-19 08:30:00-04:00,2026-08-19 08:44:59-04:00,0
ELECTRIC,2026-08-19 08:45:00-04:00,2026-08-19 08:59:59-04:00,0
ELECTRIC,2026-08-19 09:00:00-04:00,2026-08-19 09:14:59-04:00,0
ELECTRIC,2026-08-19 09:15:00-04:00,2026-08-19 09:29:59-04:00,0
ELECTRIC,2026-08-19 09:30:00-04:00,2026-08-19 09:44:59-04:00,0
ELECTRIC,2026-08-19 09:45:00-04:00,2026-08-19 09:59:59-04:00,0
ELECTRIC,2026-08-19 10:00:00-04:00,2026-08-19 10:14:59-04:00,-49
ELECTRIC,2026-08-19 10:15:00-04:00,2026-08-19 10:29:59-04:00,-70
ELECTRIC,2026-08-19 10:30:00-04:00,2026-08-19 10:44:59-04:00,-134
ELECTRIC,2026-08-19 10:45:00-04:00,2026-08-19 10:59:59-04:00,-458
ELECTRIC,2026-08-19 11:00:00-04:00,2026-08-19 11:14:59-04:00,-540
ELECTRIC,2026-08-19 11:15:00-04:00,2026-08-19 11:29:59-04:00,-331
ELECTRIC,2026-08-19 11:30:00-04:00,2026-08-19 11:44:59-04:00,-88
ELECTRIC,2026-08-19 11:45:00-04:00,2026-08-19 11:59:59-04:00,-125
ELECTRIC,2026-08-19 12:00:00-04:00,2026-08-19 12:14:59-04:00,-138
ELECTRIC,2026-08-19 12:15:00-04:00,2026-08-19 12:29:59-04:00,-219
ELECTRIC,2026-08-19 12:30:00-04:00,2026-08-19 12:44:59-04:00,-260
ELECTRIC,2026-08-19 12:45:00-04:00,2026-08-19 12:59:59-04:00,-244
ELECTRIC,2026-08-19 13:00:00-04:00,2026-08-19 13:14:59-04:00,-267
ELECTRIC,2026-08-19 13:15:00-04:00,2026-08-19 13:29:59-04:00,-292
